dataset,method,method_family,budget_type,requested_budget,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,raw_hgb_text_byte_ratio,graph_seed,training_seed,official_hgb_exported,official_sehgnn_unmodified,training_executed,success,failure_type,failure_reason,test_micro_f1,test_macro_f1,validation_micro_f1,validation_macro_f1,compress_time_seconds,export_time_seconds,sehgnn_preprocess_time_seconds,train_time_seconds,eval_time_seconds,peak_cpu_rss_mb,peak_gpu_memory_mb,preprocessed_cache_bytes,export_hash,selected_edge_hash,no_test_leakage,budget_matched_within_tolerance,budget_infeasible,eligible_for_external_tp_table,protocol_family,schema_compatible,target_preserving,uses_adapter_loader,uses_synthetic_nodes,uses_weighted_superedges,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_decision,diagnostic_only,uses_test_metrics_for_selection,uses_test_labels_for_selection,no_test_metric_used_for_selection,support_node_ratio,support_edge_ratio,structural_storage_ratio,preprocessed_cache_byte_ratio,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,3,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a38c5a9c1e73ae2813c37fa06973ff7744fec07f356601d60d0a4d32816fbd33,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,3,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a38c5a9c1e73ae2813c37fa06973ff7744fec07f356601d60d0a4d32816fbd33,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,36fc1c9b7b79ec716a4ae5581afdbe9a6fdc2bb879d5ac649184a7f324a0344e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,36fc1c9b7b79ec716a4ae5581afdbe9a6fdc2bb879d5ac649184a7f324a0344e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,36fc1c9b7b79ec716a4ae5581afdbe9a6fdc2bb879d5ac649184a7f324a0344e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,36fc1c9b7b79ec716a4ae5581afdbe9a6fdc2bb879d5ac649184a7f324a0344e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,36fc1c9b7b79ec716a4ae5581afdbe9a6fdc2bb879d5ac649184a7f324a0344e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,2f403b483a9a3edb5a1a148fdc4aa94a585703d064346b89ec0c8975b35e6b42,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,2f403b483a9a3edb5a1a148fdc4aa94a585703d064346b89ec0c8975b35e6b42,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,2f403b483a9a3edb5a1a148fdc4aa94a585703d064346b89ec0c8975b35e6b42,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,2f403b483a9a3edb5a1a148fdc4aa94a585703d064346b89ec0c8975b35e6b42,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,2f403b483a9a3edb5a1a148fdc4aa94a585703d064346b89ec0c8975b35e6b42,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ef550f269ce3fcf3da1e12f2bb89b0fc32cd0a1bdb6111f27c82e52da66e3e14,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a89bf3f0f06a72ee6d18c3243b7537d9be4c5a5bf956e53091d4a72f90303a21,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,76616f17990e7a2822a0600ea9d3b564f79b9f7443f37e6c88921eee180e0839,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,68f7b71a4c9412f97828996d55b60f1f0b06044b0d3328a96a1ca84a9be011d7,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,68f7b71a4c9412f97828996d55b60f1f0b06044b0d3328a96a1ca84a9be011d7,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,68f7b71a4c9412f97828996d55b60f1f0b06044b0d3328a96a1ca84a9be011d7,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,68f7b71a4c9412f97828996d55b60f1f0b06044b0d3328a96a1ca84a9be011d7,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,68f7b71a4c9412f97828996d55b60f1f0b06044b0d3328a96a1ca84a9be011d7,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,498ab64ab8600420d1096e8060627d64c4e66d2f031154fd56e5b0ca609f3785,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,498ab64ab8600420d1096e8060627d64c4e66d2f031154fd56e5b0ca609f3785,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,498ab64ab8600420d1096e8060627d64c4e66d2f031154fd56e5b0ca609f3785,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,498ab64ab8600420d1096e8060627d64c4e66d2f031154fd56e5b0ca609f3785,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,498ab64ab8600420d1096e8060627d64c4e66d2f031154fd56e5b0ca609f3785,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,b0f4fc599fcb19fcb68893adf34b975a80508e70a50cb553d6af308547d92d79,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,874f8f34029829f26f45f1f7dddcce74362906e0497456c7853b4789008cd7ae,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,07e491ee1233d9250252d3fea70faf830923611bedccaf71fd4f0bedaf1bda75,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,783cf8f68275ef65cd0ecbad85edd15e989bbac8791c40d2d140fa175abfcf0f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,783cf8f68275ef65cd0ecbad85edd15e989bbac8791c40d2d140fa175abfcf0f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,783cf8f68275ef65cd0ecbad85edd15e989bbac8791c40d2d140fa175abfcf0f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,783cf8f68275ef65cd0ecbad85edd15e989bbac8791c40d2d140fa175abfcf0f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,783cf8f68275ef65cd0ecbad85edd15e989bbac8791c40d2d140fa175abfcf0f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,5,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ee97c4407de8831466f4466ee73e19d27d3f84160a8ce801a9505abf9320a2bb,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Coarsening-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,5,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ee97c4407de8831466f4466ee73e19d27d3f84160a8ce801a9505abf9320a2bb,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
