dataset,method,canonical_method,method_family,budget_strategy,edge_score_strategy,relation_channel_spec,graph_seed,training_seed,export_hash,run_id,success,status,failed_reason,traceback_path,model_name,schema_compatible,uses_weighted_superedges,official_sehgnn_unmodified,eligible_for_main_decision,cache_hygiene_pass,no_test_label_export_leakage,no_test_label_scoring_leakage,semantic_structural_storage_ratio,hgb_raw_file_byte_ratio,effective_total_byte_ratio,preprocessed_cache_byte_ratio,support_node_ratio,support_edge_ratio,total_node_ratio,total_edge_ratio,validation_micro_f1,validation_macro_f1,test_micro_f1,test_macro_f1,test_accuracy_if_single_label,native_full_test_micro_f1,native_full_test_macro_f1,export_full_test_micro_f1,export_full_test_macro_f1,recovery_vs_native_full_micro,recovery_vs_native_full_macro,mapping_bijective,split_disjoint,relation_order_matches_official,node_type_order_matches_official,schema_complete,stdout_path,stderr_path,deterministic_graph_method,graph_seed_independence_required,graph_seed_independence_status,official_text_hgb_byte_ratio
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP50-PA00-PV100-VP00-PTTP00,1,4,ecd128298fa3b76b75eeaf70b7864d20b07b722105c5367d2f5a50a7026d7f0c,2f8f019591867bfd,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.0866334956754763,0.5289873295598869,,,0.30003171582619725,0.051505639364517505,0.40871861604409065,0.051505639364517505,0.8930039999999999,0.89077,0.870775,0.865261,0.870775,0.952817,0.94896,0.952817,0.94896,0.9138953230263523,0.9117992328443769,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_4\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_4\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5289873295598869
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP50-PA00-PV100-VP00-PTTP00,1,5,ecd128298fa3b76b75eeaf70b7864d20b07b722105c5367d2f5a50a7026d7f0c,8bef20093ab7b77f,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.0866334956754763,0.5289873295598869,,,0.30003171582619725,0.051505639364517505,0.40871861604409065,0.051505639364517505,0.868313,0.862811,0.870423,0.864989,0.870423,0.953873,0.95042,0.953873,0.95042,0.9125145590660392,0.9101123713726562,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_5\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_5\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5289873295598869
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP75-PA00-PV100-VP00-PTTP00,1,1,c4fd47c264a9e819aa29fde6666669a453a36de83eedcb502857fa21cd298ce1,c567583b49cca38e,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.10307722417517896,0.5295038248512903,,,0.30003171582619725,0.06974278486930532,0.40871861604409065,0.06974278486930532,0.897119,0.893817,0.901761,0.8965099999999999,0.901761,0.953873,0.949979,0.953873,0.949979,0.9453679892396577,0.9437155979237435,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5295038248512903
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP75-PA00-PV100-VP00-PTTP00,1,2,c4fd47c264a9e819aa29fde6666669a453a36de83eedcb502857fa21cd298ce1,6d7ba05275807adb,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.10307722417517896,0.5295038248512903,,,0.30003171582619725,0.06974278486930532,0.40871861604409065,0.06974278486930532,0.9012350000000001,0.8979309999999999,0.9112680000000001,0.906805,0.9112680000000001,0.954577,0.951351,0.954577,0.951351,0.954630166031656,0.953176062252523,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_2\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_2\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5295038248512903
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP75-PA00-PV100-VP00-PTTP00,1,3,c4fd47c264a9e819aa29fde6666669a453a36de83eedcb502857fa21cd298ce1,3ae90f9299396e8b,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.10307722417517896,0.5295038248512903,,,0.30003171582619725,0.06974278486930532,0.40871861604409065,0.06974278486930532,0.909465,0.903139,0.9091549999999999,0.903312,0.9091549999999999,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9552345599367907,0.952469925315456,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_3\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_3\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5295038248512903
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP75-PA00-PV100-VP00-PTTP00,1,4,c4fd47c264a9e819aa29fde6666669a453a36de83eedcb502857fa21cd298ce1,f51afb33e20ae67f,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.10307722417517896,0.5295038248512903,,,0.30003171582619725,0.06974278486930532,0.40871861604409065,0.06974278486930532,0.9135800000000001,0.9117770000000001,0.9021129999999999,0.897274,0.9021129999999999,0.952817,0.94896,0.952817,0.94896,0.9467851644124736,0.9455340583375484,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_4\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_4\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5295038248512903
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP75-PA00-PV100-VP00-PTTP00,1,5,c4fd47c264a9e819aa29fde6666669a453a36de83eedcb502857fa21cd298ce1,97890b4b599f9f17,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.10307722417517896,0.5295038248512903,,,0.30003171582619725,0.06974278486930532,0.40871861604409065,0.06974278486930532,0.90535,0.897223,0.908451,0.9024070000000001,0.908451,0.953873,0.95042,0.953873,0.95042,0.9523815015206427,0.9494823341259654,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_5\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_5\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5295038248512903
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP100-PA00-PV75-VP00-PTTP00,1,1,ce6215747a238466a7e1552f6081a81422e1fe5359053cd49adb8a7e02e1bbda,843032c38b200242,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.11612983356793906,0.5299044736341588,,,0.30003171582619725,0.08421896262407855,0.40871861604409065,0.08421896262407855,0.909465,0.907517,0.9285209999999999,0.9234749999999999,0.9285209999999999,0.953873,0.949979,0.953873,0.949979,0.9734220383635976,0.9721004359043726,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_1\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_1\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5299044736341588
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP100-PA00-PV75-VP00-PTTP00,1,2,ce6215747a238466a7e1552f6081a81422e1fe5359053cd49adb8a7e02e1bbda,9ff90fd9c8f0982d,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.11612983356793906,0.5299044736341588,,,0.30003171582619725,0.08421896262407855,0.40871861604409065,0.08421896262407855,0.946502,0.944232,0.9359149999999999,0.930566,0.9359149999999999,0.954577,0.951351,0.954577,0.951351,0.9804499794149659,0.9781521226129999,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_2\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_2\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5299044736341588
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP100-PA00-PV75-VP00-PTTP00,1,3,ce6215747a238466a7e1552f6081a81422e1fe5359053cd49adb8a7e02e1bbda,538f77c408795006,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.11612983356793906,0.5299044736341588,,,0.30003171582619725,0.08421896262407855,0.40871861604409065,0.08421896262407855,0.9300409999999999,0.925364,0.93169,0.926916,0.93169,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9789117225858172,0.9773584467976748,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_3\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_3\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5299044736341588
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP100-PA00-PV75-VP00-PTTP00,1,4,ce6215747a238466a7e1552f6081a81422e1fe5359053cd49adb8a7e02e1bbda,9be1d948775c4db3,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.11612983356793906,0.5299044736341588,,,0.30003171582619725,0.08421896262407855,0.40871861604409065,0.08421896262407855,0.934156,0.9324460000000001,0.9267610000000001,0.921641,0.9267610000000001,0.952817,0.94896,0.952817,0.94896,0.9726537204940718,0.9712116422188501,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_4\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_4\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5299044736341588
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,schema_compatible_directed_skeleton,directed_relation_channel_skeleton,random_edge_within_relation,AP100-PA00-PV75-VP00-PTTP00,1,5,ce6215747a238466a7e1552f6081a81422e1fe5359053cd49adb8a7e02e1bbda,6f775e4a5177d07b,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.11612983356793906,0.5299044736341588,,,0.30003171582619725,0.08421896262407855,0.40871861604409065,0.08421896262407855,0.942387,0.938364,0.9323940000000001,0.927138,0.9323940000000001,0.953873,0.95042,0.953873,0.95042,0.9774823273119169,0.975503461627491,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_5\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_5\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\stderr.log,True,False,not_applicable_deterministic,0.5299044736341588
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,schema_compatible_subgraph,relation_channel_skeleton,keep_full_APPA_PVVP_min_schema_PTTP,APPA100-PVVP100-PTTP00,1,1,96e362caa41c08761676ba60a29c170e649218a7680a4c29e74d5e79297f77ad,ae221e0d10b06d4d,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.19881894209127793,0.5325500660990953,,,0.30003171582619725,0.1759264670278754,0.40871861604409065,0.1759264670278754,0.934156,0.93161,0.9507040000000001,0.946857,0.9507040000000001,0.953873,0.949979,0.953873,0.949979,0.9966777547954498,0.996713611564045,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_1\H6-APV-skeleton\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_1\H6-APV-skeleton\stderr.log,True,False,not_applicable_deterministic,0.5325500660990953
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,schema_compatible_subgraph,relation_channel_skeleton,keep_full_APPA_PVVP_min_schema_PTTP,APPA100-PVVP100-PTTP00,1,2,96e362caa41c08761676ba60a29c170e649218a7680a4c29e74d5e79297f77ad,80f87382d652c3d6,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.19881894209127793,0.5325500660990953,,,0.30003171582619725,0.1759264670278754,0.40871861604409065,0.1759264670278754,0.962963,0.960235,0.9492959999999999,0.945886,0.9492959999999999,0.954577,0.951351,0.954577,0.951351,0.9944677066386471,0.9942555376511929,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_2\H6-APV-skeleton\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_2\H6-APV-skeleton\stderr.log,True,False,not_applicable_deterministic,0.5325500660990953
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,schema_compatible_subgraph,relation_channel_skeleton,keep_full_APPA_PVVP_min_schema_PTTP,APPA100-PVVP100-PTTP00,1,3,96e362caa41c08761676ba60a29c170e649218a7680a4c29e74d5e79297f77ad,12e30acdfeac8996,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.19881894209127793,0.5325500660990953,,,0.30003171582619725,0.1759264670278754,0.40871861604409065,0.1759264670278754,0.942387,0.938376,0.948592,0.945121,0.948592,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.996670382585544,0.996554156574992,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_3\H6-APV-skeleton\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_3\H6-APV-skeleton\stderr.log,True,False,not_applicable_deterministic,0.5325500660990953
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,schema_compatible_subgraph,relation_channel_skeleton,keep_full_APPA_PVVP_min_schema_PTTP,APPA100-PVVP100-PTTP00,1,4,96e362caa41c08761676ba60a29c170e649218a7680a4c29e74d5e79297f77ad,916edef7cb6d551c,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.19881894209127793,0.5325500660990953,,,0.30003171582619725,0.1759264670278754,0.40871861604409065,0.1759264670278754,0.942387,0.941682,0.9422539999999999,0.938052,0.9422539999999999,0.952817,0.94896,0.952817,0.94896,0.9889139257590911,0.9885053110773899,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_4\H6-APV-skeleton\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_4\H6-APV-skeleton\stderr.log,True,False,not_applicable_deterministic,0.5325500660990953
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,schema_compatible_subgraph,relation_channel_skeleton,keep_full_APPA_PVVP_min_schema_PTTP,APPA100-PVVP100-PTTP00,1,5,96e362caa41c08761676ba60a29c170e649218a7680a4c29e74d5e79297f77ad,f9835e72851e1a8e,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.19881894209127793,0.5325500660990953,,,0.30003171582619725,0.1759264670278754,0.40871861604409065,0.1759264670278754,0.946502,0.942473,0.95,0.9465389999999999,0.95,0.953873,0.95042,0.953873,0.95042,0.9959397110516809,0.9959165421603079,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_5\H6-APV-skeleton\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\runs\DBLP\graph_seed_1\training_seed_5\H6-APV-skeleton\stderr.log,True,False,not_applicable_deterministic,0.5325500660990953
DBLP,full-native-SeHGNN,full-native-SeHGNN,reference_full,reference,reference,,,1,,ae871e4dfe982bd3,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.938272,0.935759,0.953873,0.949979,0.953873,0.953873,0.949979,0.953873,0.949979,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stdout\DBLP_1.log,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stderr\DBLP_1.stderr,False,True,required,
DBLP,full-native-SeHGNN,full-native-SeHGNN,reference_full,reference,reference,,,2,,b09d0c7aceec4aef,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.9547329999999999,0.950907,0.954577,0.951351,0.954577,0.954577,0.951351,0.954577,0.951351,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stdout\DBLP_2.log,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stderr\DBLP_2.stderr,False,True,required,
DBLP,full-native-SeHGNN,full-native-SeHGNN,reference_full,reference,reference,,,3,,fc2c974bc8120ec0,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.942387,0.9374809999999999,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stdout\DBLP_3.log,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stderr\DBLP_3.stderr,False,True,required,
DBLP,full-native-SeHGNN,full-native-SeHGNN,reference_full,reference,reference,,,4,,ba133ebb98daba7b,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.946502,0.945612,0.952817,0.94896,0.952817,0.952817,0.94896,0.952817,0.94896,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stdout\DBLP_4.log,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stderr\DBLP_4.stderr,False,True,required,
DBLP,full-native-SeHGNN,full-native-SeHGNN,reference_full,reference,reference,,,5,,290b5fa523e12840,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.950617,0.947224,0.953873,0.95042,0.953873,0.953873,0.95042,0.953873,0.95042,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stdout\DBLP_5.log,outputs\gate21_1_sehgnn_schema_edge_budget\native\native_raw_stderr\DBLP_5.stderr,False,True,required,
DBLP,export-full-SeHGNN,export-full-SeHGNN,reference_full,reference,reference,,,1,,4fea9c9f9de818f0,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.938272,0.935759,0.953873,0.949979,0.953873,0.953873,0.949979,0.953873,0.949979,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stdout\DBLP_1.log,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stderr\DBLP_1.stderr,False,True,required,
DBLP,export-full-SeHGNN,export-full-SeHGNN,reference_full,reference,reference,,,2,,3da3631c219defdb,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.9547329999999999,0.950907,0.954577,0.951351,0.954577,0.954577,0.951351,0.954577,0.951351,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stdout\DBLP_2.log,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stderr\DBLP_2.stderr,False,True,required,
DBLP,export-full-SeHGNN,export-full-SeHGNN,reference_full,reference,reference,,,3,,1b64ba1856ba85b0,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.942387,0.9374809999999999,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stdout\DBLP_3.log,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stderr\DBLP_3.stderr,False,True,required,
DBLP,export-full-SeHGNN,export-full-SeHGNN,reference_full,reference,reference,,,4,,7fa4a69509d39c85,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.946502,0.945612,0.952817,0.94896,0.952817,0.952817,0.94896,0.952817,0.94896,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stdout\DBLP_4.log,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stderr\DBLP_4.stderr,False,True,required,
DBLP,export-full-SeHGNN,export-full-SeHGNN,reference_full,reference,reference,,,5,,87a0a5e97ecb239b,True,success,,,official-SeHGNN,True,False,True,False,True,True,True,,,,,,,,,0.950617,0.947224,0.953873,0.95042,0.953873,0.953873,0.95042,0.953873,0.95042,,,True,True,True,True,True,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stdout\DBLP_5.log,outputs\gate21_1_sehgnn_schema_edge_budget\fidelity\export_full_raw_stderr\DBLP_5.stderr,False,True,required,
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,1,1,75a05d26f30ce8c2553fcdad52f04c525c26b1c9b406fc417f7292bf3c2f0545,b084ad3fd91d1fa8,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.938272,0.935461,0.9492959999999999,0.9452079999999999,0.9492959999999999,0.953873,0.949979,0.953873,0.949979,0.995201667307912,0.9949777837194295,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_1\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_1\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,1,2,75a05d26f30ce8c2553fcdad52f04c525c26b1c9b406fc417f7292bf3c2f0545,57cf73a23768eac6,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.962963,0.960235,0.948592,0.945251,0.948592,0.954577,0.951351,0.954577,0.951351,0.9937302072017239,0.9935880658137743,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_2\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_2\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,1,3,75a05d26f30ce8c2553fcdad52f04c525c26b1c9b406fc417f7292bf3c2f0545,fd9e718ce6b63778,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.938376,0.947887,0.944371,0.947887,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9959296504059317,0.9957633418354706,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_3\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_3\H6-node30\stderr.log,False,True,required,0.5511642282465133
