"dataset","method","base_graph_method","canonical_base_graph_method","graph_seed","training_seed","relation_channel_spec","term_channel_spec","feature_transform_name","feature_transform_family","node_types_modified","feature_dim_by_type_after_loader","semantic_structural_storage_ratio","hgb_raw_file_byte_ratio","effective_total_byte_ratio","support_edge_ratio","test_micro_f1","test_macro_f1","validation_micro_f1","validation_macro_f1","official_sehgnn_unmodified","eligible_for_main_decision","eligible_for_adapter_table","cache_hygiene_pass","feature_loader_audit_pass","fit_uses_labels","fit_uses_test_labels","success","status","failed_reason"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","raw","raw","","","0.11951718894668302","0.5300200701633057","0.5300200701633057","0.08797575615905429","0.944366","0.940067","0.925926","0.923612","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","raw","raw","","","0.29282181757962167","0.5356041930603237","0.5356041930603237","0.28018166183849125","0.9436620000000001","0.939289","0.9176949999999999","0.91542","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","raw","raw","","","0.6972268850632682","0.5486343610879842","0.5486343610879842","0.7286927193341293","0.9447180000000001","0.9404730000000001","0.921811","0.91912","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-author","zero","","","0.11951718894668302","0.5300201913654332","0.5300201913654332","0.08797575615905429","0.944366","0.940367","0.9176949999999999","0.9151630000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-author","zero","","","0.29282181757962167","0.5356043142624513","0.5356043142624513","0.28018166183849125","0.9447180000000001","0.940741","0.921811","0.920043","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-author","zero","","","0.6972268850632682","0.5486344822901118","0.5486344822901118","0.7286927193341293","0.945775","0.942036","0.921811","0.920043","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-paper","zero","","","0.11951718894668302","0.5294826144789698","0.5294826144789698","0.08797575615905429","0.9447180000000001","0.940479","0.921811","0.919863","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-paper","zero","","","0.29282181757962167","0.5350667373759879","0.5350667373759879","0.28018166183849125","0.9426059999999999","0.9382269999999999","0.921811","0.91912","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-paper","zero","","","0.6972268850632682","0.5480969054036484","0.5480969054036484","0.7286927193341293","0.945423","0.941268","0.938272","0.935772","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-venue","zero","","","0.11951718894668302","0.5325845329541161","0.5325845329541161","0.08797575615905429","0.9038729999999999","0.897393","0.942387","0.940321","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-venue","zero","","","0.29282181757962167","0.5381686558511342","0.5381686558511342","0.28018166183849125","0.9130280000000001","0.906966","0.934156","0.9315019999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-venue","zero","","","0.6972268850632682","0.5511988238787947","0.5511988238787947","0.7286927193341293","0.909507","0.903133","0.934156","0.931912","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-term","zero","","","0.11951718894668302","0.5116138984418891","0.5116138984418891","0.08797575615905429","0.9440139999999999","0.9397289999999999","0.925926","0.923612","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-term","zero","","","0.29282181757962167","0.5171980213389071","0.5171980213389071","0.28018166183849125","0.9440139999999999","0.9397289999999999","0.925926","0.923612","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-term","zero","","","0.6972268850632682","0.5302281893665677","0.5302281893665677","0.7286927193341293","0.9440139999999999","0.9397289999999999","0.925926","0.923612","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-target-author-only","zero","","","0.11951718894668302","0.5300202974172947","0.5300202974172947","0.08797575615905429","0.944366","0.940367","0.9176949999999999","0.9151630000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-target-author-only","zero","","","0.29282181757962167","0.5356044203143129","0.5356044203143129","0.28018166183849125","0.9447180000000001","0.940741","0.921811","0.920043","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-target-author-only","zero","","","0.6972268850632682","0.5486345883419734","0.5486345883419734","0.7286927193341293","0.945775","0.942036","0.921811","0.920043","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-support-author-only","zero","","","0.11951718894668302","0.5300202974172947","0.5300202974172947","0.08797575615905429","0.944366","0.940367","0.9176949999999999","0.9151630000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-support-author-only","zero","","","0.29282181757962167","0.5356044203143129","0.5356044203143129","0.28018166183849125","0.9447180000000001","0.940741","0.921811","0.920043","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-support-author-only","zero","","","0.6972268850632682","0.5486345883419734","0.5486345883419734","0.7286927193341293","0.945775","0.942036","0.921811","0.920043","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-all-support-features","zero","","","0.11951718894668302","0.513640829797034","0.513640829797034","0.08797575615905429","0.794014","0.790309","0.814815","0.809162","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-all-support-features","zero","","","0.29282181757962167","0.5192249526940521","0.5192249526940521","0.28018166183849125","0.794014","0.790309","0.814815","0.809162","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-all-support-features","zero","","","0.6972268850632682","0.5322551207217127","0.5322551207217127","0.7286927193341293","0.794014","0.790309","0.814815","0.809162","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","author-only-features","type_only","","","0.11951718894668302","0.513640829797034","0.513640829797034","0.08797575615905429","0.794014","0.790309","0.814815","0.809162","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","author-only-features","type_only","","","0.29282181757962167","0.5192249526940521","0.5192249526940521","0.28018166183849125","0.794014","0.790309","0.814815","0.809162","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","author-only-features","type_only","","","0.6972268850632682","0.5322551207217127","0.5322551207217127","0.7286927193341293","0.794014","0.790309","0.814815","0.809162","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","paper-only-features","type_only","","","0.11951718894668302","0.5141783915332314","0.5141783915332314","0.08797575615905429","0.911972","0.905587","0.921811","0.9194209999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","paper-only-features","type_only","","","0.29282181757962167","0.5197625144302496","0.5197625144302496","0.28018166183849125","0.911972","0.905587","0.921811","0.9194209999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","paper-only-features","type_only","","","0.6972268850632682","0.5327926824579101","0.5327926824579101","0.7286927193341293","0.911972","0.905587","0.921811","0.9194209999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","venue-only-features","type_only","","","0.11951718894668302","0.5110764730580851","0.5110764730580851","0.08797575615905429","0.945775","0.941786","0.9135800000000001","0.910593","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","venue-only-features","type_only","","","0.29282181757962167","0.5166605959551032","0.5166605959551032","0.28018166183849125","0.945775","0.941786","0.9135800000000001","0.910593","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","venue-only-features","type_only","","","0.6972268850632682","0.5296907639827637","0.5296907639827637","0.7286927193341293","0.945775","0.941786","0.9135800000000001","0.910593","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","term-only-features","type_only","","","0.11951718894668302","0.5320470924200462","0.5320470924200462","0.08797575615905429","0.178169","0.075613","0.21399200000000002","0.08813599999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","term-only-features","type_only","","","0.29282181757962167","0.5376312153170643","0.5376312153170643","0.28018166183849125","0.612324","0.602459","0.613169","0.608692","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","term-only-features","type_only","","","0.6972268850632682","0.5506613833447248","0.5506613833447248","0.7286927193341293","0.808803","0.799902","0.794239","0.784284","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","type-constant-support-features","type_constant","","","0.11951718894668302","2.378429281634081","2.378429281634081","0.08797575615905429","0.776056","0.771722","0.814815","0.807593","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","type-constant-support-features","type_constant","","","0.29282181757962167","2.3840134045310992","2.3840134045310992","0.28018166183849125","0.779225","0.7745820000000001","0.8107","0.803402","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","type-constant-support-features","type_constant","","","0.6972268850632682","2.3970435725587595","2.3970435725587595","0.7286927193341293","0.777465","0.7726130000000001","0.814815","0.806646","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","all-type-constant-features","type_constant","","","0.11951718894668302","2.542662770139468","2.542662770139468","0.08797575615905429","0.27993","0.111796","0.222222","0.09926399999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","all-type-constant-features","type_constant","","","0.29282181757962167","2.5482468930364863","2.5482468930364863","0.28018166183849125","0.175","0.08480700000000001","0.218107","0.11603","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","all-type-constant-features","type_constant","","","0.6972268850632682","2.5612770610641467","2.5612770610641467","0.7286927193341293","0.277817","0.178051","0.288066","0.186203","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","pca-all-types-128","pca","","","0.11951718894668302","0.18953596280743032","0.18953596280743032","0.08797575615905429","0.9049299999999999","0.898524","0.925926","0.924625","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","pca-all-types-128","pca","","","0.29282181757962167","0.19512008570444844","0.19512008570444844","0.28018166183849125","0.8908450000000001","0.8827339999999999","0.9300409999999999","0.929908","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","pca-all-types-128","pca","","","0.6972268850632682","0.20815025373210894","0.20815025373210894","0.7286927193341293","0.905634","0.898468","0.9176949999999999","0.9163","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","pca-paper-128","pca","","","0.11951718894668302","0.14273090543049466","0.14273090543049466","0.08797575615905429","0.9464790000000001","0.942474","0.925926","0.9239010000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","pca-paper-128","pca","","","0.29282181757962167","0.14831502832751275","0.14831502832751275","0.28018166183849125","0.947887","0.943584","0.938272","0.936817","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","pca-paper-128","pca","","","0.6972268850632682","0.16134519635517325","0.16134519635517325","0.7286927193341293","0.946831","0.942633","0.938272","0.936817","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","pca-paper-64","pca","","","0.11951718894668302","0.10632233930044738","0.10632233930044738","0.08797575615905429","0.947535","0.9433029999999999","0.9300409999999999","0.926404","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","pca-paper-64","pca","","","0.29282181757962167","0.11190646219746547","0.11190646219746547","0.28018166183849125","0.9447180000000001","0.940577","0.938272","0.935461","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","pca-paper-64","pca","","","0.6972268850632682","0.12493663022512598","0.12493663022512598","0.7286927193341293","0.947183","0.942931","0.934156","0.932978","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","random-projection-paper-128","random_projection","","","0.11951718894668302","0.14150934706262552","0.14150934706262552","0.08797575615905429","0.9464790000000001","0.942162","0.942387","0.940105","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","random-projection-paper-128","random_projection","","","0.29282181757962167","0.14709346995964362","0.14709346995964362","0.28018166183849125","0.947183","0.9429479999999999","0.934156","0.9320489999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","1","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","random-projection-paper-128","random_projection","","","0.6972268850632682","0.16012363798730414","0.16012363798730414","0.7286927193341293","0.947535","0.943378","0.934156","0.9320489999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","raw","raw","","","0.11951718894668302","0.5300200701633057","0.5300200701633057","0.08797575615905429","0.947887","0.943808","0.946502","0.942376","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","raw","raw","","","0.29282181757962167","0.5356041930603237","0.5356041930603237","0.28018166183849125","0.9492959999999999","0.945642","0.950617","0.945848","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","raw","raw","","","0.6972268850632682","0.5486343610879842","0.5486343610879842","0.7286927193341293","0.948592","0.9449299999999999","0.9547329999999999","0.950014","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-author","zero","","","0.11951718894668302","0.5300201913654332","0.5300201913654332","0.08797575615905429","0.947183","0.9435850000000001","0.9547329999999999","0.951754","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-author","zero","","","0.29282181757962167","0.5356043142624513","0.5356043142624513","0.28018166183849125","0.9482389999999999","0.944769","0.9547329999999999","0.950816","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-author","zero","","","0.6972268850632682","0.5486344822901118","0.5486344822901118","0.7286927193341293","0.947535","0.9438970000000001","0.9547329999999999","0.950816","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-paper","zero","","","0.11951718894668302","0.5294826144789698","0.5294826144789698","0.08797575615905429","0.9464790000000001","0.941937","0.946502","0.942376","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-paper","zero","","","0.29282181757962167","0.5350667373759879","0.5350667373759879","0.28018166183849125","0.9496479999999999","0.945715","0.946502","0.9419280000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-paper","zero","","","0.6972268850632682","0.5480969054036484","0.5480969054036484","0.7286927193341293","0.9492959999999999","0.945321","0.950617","0.945848","False","False","True","True","","False","False","True","success",""
