dataset,method,canonical_method,method_family,schema_compatible,official_sehgnn_unmodified,uses_feature_adapter,uses_weighted_superedges,uses_synthetic_nodes,keeps_all_target_nodes,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_tp_workload_table,runs,success_count,graph_seed_count,training_seed_count,structural_storage_ratio,raw_hgb_text_byte_ratio,official_text_hgb_byte_ratio,support_node_ratio,support_edge_ratio,preprocessed_cache_byte_ratio,test_micro_mean,test_micro_std,test_macro_mean,test_macro_std,recovery_micro_mean,full_minus_micro,deterministic_graph_method,expected_export_hash_unique_count,actual_export_hash_unique_count,graph_sampling_stability_pass,graph_sampling_warning,adapter_package_ratio,OFFICIAL_STRUCTURAL_APV12_PASS,OFFICIAL_STRUCTURAL_APV16_PASS,OFFICIAL_STRUCTURAL30_PASS,OFFICIAL_STRUCTURAL20_PASS,OFFICIAL_STRUCTURAL12_PASS,RAW_HGB_BYTE50_PASS,RAW_HGB_BYTE30_PASS,ADAPTER_PACKAGE10_PASS,ADAPTER_PACKAGE05_PASS,training_executed,test_micro_f1_mean,test_micro_f1_std,test_macro_f1_mean,graph_seed_independence_required,failure_type,failure_message,source_gate,protocol,official_hgb_exported,sampler_deterministic,export_hash_unique_count,mean_test_micro_f1,std_test_micro_f1,graph_seed_ignored_by_sampler,deterministic_proof_pass,deterministic_proof_type,graph_seed_stability_pass,stability_failure_reason,apv16_evidence_mode,selection_rule_name,selection_sort_keys,tie_breaker_keys,AP_keep,PA_keep,PV_keep,VP_keep,PT_keep,TP_keep,uses_test_metrics_for_selection,test_micro_f1,test_macro_f1,full_micro_f1,AUTO_SELECTOR_DBLP_APV_ALIGNMENT_PASS,uses_patched_loader,uses_patched_model,eligible_for_decision,uses_test_labels_for_selection,selection_signal_source,validation_probe_seed,selection_config_hash,selection_input_hash,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio,input_edge_hash,selected_edge_hash,repeat_export_hashes,repeat_count,graph_seed_count_warning,APV16_DETERMINISTIC_SELECTION_PROOF_PASS,APV16_GRAPH_SEED_EMPIRICAL_5X5_PASS,row_kind,eligible_for_planner_decision,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,selected_edge_hash_by_relation,export_file_hash,linked_official_result_hash,protocol_family,target_preserving,uses_adapter_loader,diagnostic_only,success,no_test_metric_used_for_selection,eligible_for_external_tp_table,no_test_leakage,evidence_family,requested_structural_budget,selected_canonical_method,selected_plan_name,selected_plan_hash,linked_official_task_method,linked_task_result_hash,budget_slack,budget_padding_policy,validation_probe_source,planner_row,linked_task_result_row,linked_task_eligible_for_official_main_table,budget_type,requested_budget,expected_success_count,ready_5x5,mean_micro,std_micro,mean_macro,std_macro,mean_actual_structural_storage_ratio,std_actual_structural_storage_ratio,mean_raw_hgb_text_byte_ratio,budget_match_rate,all_required_metrics_present,ratio,seed_count,expected_seed_count,ready_5seed,failure_reason,ready,hard_incompatibility,utility_source,base_method,feature_transform,label_graph_setting,interpretation_tags,potential_leakage_alert,graph_seed,training_seed,preprocess_cache_dir,cache_file_path,cache_file_hash,metapath_key,relation_sequence,input_relation_ids,input_relation_names,feature_tensor_shape,feature_tensor_nnz,feature_tensor_density,feature_tensor_bytes,feature_tensor_hash,label_feature_key,label_feature_shape,label_feature_nnz,label_feature_density,label_feature_bytes,label_feature_hash,real_tensor_dumped,tensor_key_dumped,introspection_supported,fraction_target_authors_with_AP_edge,fraction_authors_reaching_paper,fraction_authors_reaching_venue_via_AP_PV,fraction_reached_papers_with_PV_edge,AP_PV_path_multiplicity_mean,AP_PV_path_multiplicity_p50,AP_PV_path_multiplicity_p90,APA_feedback_path_count_mean,VPA_feedback_path_count_mean,paper_venue_entropy_mean,venue_degree_bucket_coverage,paper_degree_bucket_coverage,author_degree_bucket_coverage,per_class_venue_coverage_json,per_class_paper_coverage_json,venue_class_proxy_purity_trainval,paper_class_proxy_purity_trainval,uses_test_labels_for_proxy,adapter_method,adapter_ready,official_sehgnn_preprocess_time_seconds,training_time_seconds,peak_cpu_rss_mb,preprocessed_cache_bytes,interpretation_class,system_workload_cost_ready,mean_recovery_vs_native_full_micro,mean_recovery_vs_native_full_macro,cross_dataset_ready,selector_mode,actual_structural_ratio,validation_micro,validation_macro,test_micro,test_macro,eligible_for_main_table,is_pareto_optimal,reason_if_dominated
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-paper-preserve-dim,num_feature_hops_0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-paper-preserve-dim,num_feature_hops_0+zero-all-support-preserve-dim,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-paper-preserve-dim,num_label_hops_0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-term-preserve-dim,default,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-term-preserve-dim,feature_only_mlp_adapter,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-term-preserve-dim,no_label_feats,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-term-preserve-dim,no_label_feats+zero-all-support-preserve-dim,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-term-preserve-dim,num_feature_hops_0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-term-preserve-dim,num_feature_hops_0+zero-all-support-preserve-dim,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-term-preserve-dim,num_label_hops_0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-venue-preserve-dim,default,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-venue-preserve-dim,feature_only_mlp_adapter,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-venue-preserve-dim,no_label_feats,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-venue-preserve-dim,no_label_feats+zero-all-support-preserve-dim,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-venue-preserve-dim,num_feature_hops_0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-venue-preserve-dim,num_feature_hops_0+zero-all-support-preserve-dim,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature_ablation,,,,,,,,,,,,,,,5,,NaN,NaN,NaN,NaN,,,,,False,,,,,,,,,full/export-full,zero-venue-preserve-dim,num_label_hops_0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,full/export-full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,official_sehgnn_tensor_patch_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metapath_cache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gate21.14 found real SeHGNN cache files, but no executed tensor-level introspection dump for this method; cache hashes alone do not prove mechanism.",,,,,,,,,1,1,external\SeHGNN\hgb\output\DBLP,external\SeHGNN\hgb\output\DBLP\003fcfef93f14f5b850da7b907633490.pkl,1a3da57d61e3f6b3b3282f34df9caf9970eee02bb2a12a88b360fae71069f85f,,,,,,NaN,NaN,NaN,,,,NaN,NaN,NaN,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,H6-node30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,official_sehgnn_tensor_patch_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metapath_cache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gate21.14 found real SeHGNN cache files, but no executed tensor-level introspection dump for this method; cache hashes alone do not prove mechanism.",,,,,,,,,1,1,external\SeHGNN\hgb\output\DBLP,external\SeHGNN\hgb\output\DBLP\0049caa2eb084083960c34d0e6e2c6fa.pkl,1412b8d51e0c0ec505b6a4a4d8c37a298c82c3c8c3d489355a4ffb1468e82665,,,,,,NaN,NaN,NaN,,,,NaN,NaN,NaN,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,H6-APV-skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,official_sehgnn_tensor_patch_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metapath_cache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gate21.14 found real SeHGNN cache files, but no executed tensor-level introspection dump for this method; cache hashes alone do not prove mechanism.",,,,,,,,,1,1,external\SeHGNN\hgb\output\DBLP,external\SeHGNN\hgb\output\DBLP\0074ba03e755438ca4d0fb7ecf3f3893.pkl,72f80ce812ea51e49d5da921cb40d3873dcfe0efd5c60b4dd7f11ec856a80c9b,,,,,,NaN,NaN,NaN,,,,NaN,NaN,NaN,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,HeSF-RCS-APV12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,official_sehgnn_tensor_patch_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metapath_cache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gate21.14 found real SeHGNN cache files, but no executed tensor-level introspection dump for this method; cache hashes alone do not prove mechanism.",,,,,,,,,1,1,external\SeHGNN\hgb\output\DBLP,external\SeHGNN\hgb\output\DBLP\00c727d043754273ba664dd9f96d4fb2.pkl,8b4593e7745a9891e369fadd59d15df4b5e8a11d0d8f3cc1b653e7ef8aa69e35,,,,,,NaN,NaN,NaN,,,,NaN,NaN,NaN,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,HeSF-RCS-APV16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,official_sehgnn_tensor_patch_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metapath_cache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gate21.14 found real SeHGNN cache files, but no executed tensor-level introspection dump for this method; cache hashes alone do not prove mechanism.",,,,,,,,,1,1,external\SeHGNN\hgb\output\DBLP,external\SeHGNN\hgb\output\DBLP\00d6a69cf4f840b687e1ee3a3dd0a2a0.pkl,9526bd6e23c139a83c2bd5eaf88115e147d7089cca7e0ca0b18305f65b09dbae,,,,,,NaN,NaN,NaN,,,,NaN,NaN,NaN,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,APV12-PTTP10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,official_sehgnn_tensor_patch_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metapath_cache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gate21.14 found real SeHGNN cache files, but no executed tensor-level introspection dump for this method; cache hashes alone do not prove mechanism.",,,,,,,,,1,1,external\SeHGNN\hgb\output\DBLP,external\SeHGNN\hgb\output\DBLP\00d89064f06e461fb503b4cd51d97829.pkl,c3f55396a684026d42f6f9a5e9d2f8771fd3420dcd87f7258b9f8e2cde4c5330,,,,,,NaN,NaN,NaN,,,,NaN,NaN,NaN,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,APV12-PV75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,official_sehgnn_tensor_patch_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metapath_cache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gate21.14 found real SeHGNN cache files, but no executed tensor-level introspection dump for this method; cache hashes alone do not prove mechanism.",,,,,,,,,1,1,external\SeHGNN\hgb\output\DBLP,external\SeHGNN\hgb\output\DBLP\00db159fbcd14b2fba0a9be24f8e9565.pkl,f3c9aed42fa28de0c8dace56a21c3b4a70585d76362a27e8ee94f8d3d7237a40,,,,,,NaN,NaN,NaN,,,,NaN,NaN,NaN,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLP,H6-APV-skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distributional_coverage_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reachability-only sanity is not sufficient for Gate21.14; distributional proxy fields are still missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,{},{},NaN,NaN,False,,,,,,,,,,,,,,,,,,,,
DBLP,HeSF-RCS-APV12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distributional_coverage_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reachability-only sanity is not sufficient for Gate21.14; distributional proxy fields are still missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,{},{},NaN,NaN,False,,,,,,,,,,,,,,,,,,,,
DBLP,HeSF-RCS-APV16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distributional_coverage_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reachability-only sanity is not sufficient for Gate21.14; distributional proxy fields are still missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,{},{},NaN,NaN,False,,,,,,,,,,,,,,,,,,,,
DBLP,APV12-PV75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distributional_coverage_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reachability-only sanity is not sufficient for Gate21.14; distributional proxy fields are still missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,{},{},NaN,NaN,False,,,,,,,,,,,,,,,,,,,,
DBLP,APV12-PTTP10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distributional_coverage_not_executed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reachability-only sanity is not sufficient for Gate21.14; distributional proxy fields are still missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,{},{},NaN,NaN,False,,,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2679083415576552,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.9481691999999999,,0.944491,,,,,,,,,,,,,,,H6-APV-skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fp16_node_features,True,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13802136951071398,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.9494368,,0.9457825999999999,,,,,,,,,,,,,,,H6-APV-skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int8_per_feature,True,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009687322448352062,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.9475352000000001,,0.943617,,,,,,,,,,,,,,,H6-APV-skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pca_svd_dim128,True,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007057152954145812,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.9476761999999999,,0.9438037999999999,,,,,,,,,,,,,,,H6-APV-skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pca_svd_dim64,True,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009650363374583568,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.94831,,0.9444975999999998,,,,,,,,,,,,,,,H6-APV-skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random_projection_dim128,True,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0070469568251660215,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.9490846000000002,,0.9454005999999999,,,,,,,,,,,,,,,H6-APV-skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random_projection_dim64,True,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26537835319699854,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.9447887999999999,,0.9405382,,,,,,,,,,,,,,,HeSF-RCS-APV12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fp16_node_features,True,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1354913811500573,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.9440846,,0.9397848,,,,,,,,,,,,,,,HeSF-RCS-APV12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int8_per_feature,True,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007157334087695375,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.9450000000000001,,0.9407835999999999,,,,,,,,,,,,,,,HeSF-RCS-APV12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pca_svd_dim128,True,,,,,,,,,,,,,,,,,,
DBLP,,,,,,,,,,False,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004527164593489124,,,,,,,,,,,,,,,,,,,,,,,,,,adapter,,,,,,,,,,,,,,,5,,0.9476759999999999,,0.9435952000000001,,,,,,,,,,,,,,,HeSF-RCS-APV12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pca_svd_dim64,True,,,,,,,,,,,,,,,,,,
