dataset,method,graph_seed,training_seed,relation_channel_spec,AP_retention,PA_retention,PT_retention,TP_retention,PV_retention,VP_retention,AP_edge_count,PA_edge_count,PT_edge_count,TP_edge_count,PV_edge_count,VP_edge_count,semantic_structural_storage_ratio,hgb_raw_file_byte_ratio,support_edge_ratio,test_micro_f1,test_macro_f1,validation_micro_f1,validation_macro_f1,recovery_vs_native_full_micro,recovery_vs_native_full_macro
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,3,1,APPA100-PT20-TP50-PVVP100,1.0,1.0,0.2,0.5,1.0,1.0,17474,17474,15350,38374,3598,3598,0.401013948376704,0.5390648395324737,0.40017364734561667,0.9492959999999999,0.9451139999999999,0.938272,0.935461,0.995201667307912,0.9948788341637025
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,3,2,APPA100-PT20-TP50-PVVP100,1.0,1.0,0.2,0.5,1.0,1.0,17474,17474,15350,38374,3598,3598,0.401013948376704,0.5390648395324737,0.40017364734561667,0.9503520000000001,0.94699,0.962963,0.960235,0.9955739557940324,0.9954159926252246
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,3,3,APPA100-PT20-TP50-PVVP100,1.0,1.0,0.2,0.5,1.0,1.0,17474,17474,15350,38374,3598,3598,0.401013948376704,0.5390648395324737,0.40017364734561667,0.947887,0.944395,0.942387,0.938376,0.9959296504059317,0.9957886479071352
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,1,1,APPA100-PTTP30-PV100-VP00,1.0,1.0,0.3,0.3,1.0,0.0,17474,17474,23024,23024,3598,1,0.3585854403938365,0.5376707575111761,0.353117721212526,0.9496479999999999,0.945433,0.938272,0.935411,0.9955706891797964,0.9952146310602655
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,1,2,APPA100-PTTP30-PV100-VP00,1.0,1.0,0.3,0.3,1.0,0.0,17474,17474,23024,23024,3598,1,0.3585854403938365,0.5376707575111761,0.353117721212526,0.953521,0.9500069999999999,0.958848,0.955401,0.9988937508446148,0.9985872722055267
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,1,3,APPA100-PTTP30-PV100-VP00,1.0,1.0,0.3,0.3,1.0,0.0,17474,17474,23024,23024,3598,1,0.3585854403938365,0.5376707575111761,0.353117721212526,0.9464790000000001,0.942588,0.942387,0.938376,0.9944502874145925,0.9938833115947149
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,2,1,APPA100-PTTP30-PV100-VP00,1.0,1.0,0.3,0.3,1.0,0.0,17474,17474,23024,23024,3598,1,0.3585854403938365,0.5376707196355113,0.353117721212526,0.939789,0.93541,0.946502,0.944787,0.9852349316942612,0.9846638715171598
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,2,2,APPA100-PTTP30-PV100-VP00,1.0,1.0,0.3,0.3,1.0,0.0,17474,17474,23024,23024,3598,1,0.3585854403938365,0.5376707196355113,0.353117721212526,0.9496479999999999,0.946051,0.958848,0.955212,0.9948364563571089,0.9944289752152465
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,2,3,APPA100-PTTP30-PV100-VP00,1.0,1.0,0.3,0.3,1.0,0.0,17474,17474,23024,23024,3598,1,0.3585854403938365,0.5376707196355113,0.353117721212526,0.946127,0.9419970000000001,0.942387,0.938376,0.9940804466667577,0.9932601495799721
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,3,1,APPA100-PTTP30-PV100-VP00,1.0,1.0,0.3,0.3,1.0,0.0,17474,17474,23024,23024,3598,1,0.3585854403938365,0.5376709090138355,0.353117721212526,0.948944,0.9446519999999999,0.942387,0.939243,0.9948326454360277,0.9943925076238527
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,3,2,APPA100-PTTP30-PV100-VP00,1.0,1.0,0.3,0.3,1.0,0.0,17474,17474,23024,23024,3598,1,0.3585854403938365,0.5376709090138355,0.353117721212526,0.9503520000000001,0.946756,0.962963,0.960235,0.9955739557940324,0.995170026625294
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,3,3,APPA100-PTTP30-PV100-VP00,1.0,1.0,0.3,0.3,1.0,0.0,17474,17474,23024,23024,3598,1,0.3585854403938365,0.5376709090138355,0.353117721212526,0.947887,0.9438989999999999,0.938272,0.9339390000000001,0.9959296504059317,0.9952656557593983
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,1,1,APPA100-PTTP30-PV00-VP100,1.0,1.0,0.3,0.3,0.0,1.0,17474,17474,23024,23024,1,3598,0.3585854403938365,0.5376707575111761,0.353117721212526,0.9183100000000001,0.912622,0.934156,0.931784,0.9627172590061781,0.9606759728372943
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,1,2,APPA100-PTTP30-PV00-VP100,1.0,1.0,0.3,0.3,0.0,1.0,17474,17474,23024,23024,1,3598,0.3585854403938365,0.5376707575111761,0.353117721212526,0.9299299999999999,0.924995,0.942387,0.939589,0.9741801866166898,0.9722962397684977
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,1,3,APPA100-PTTP30-PV00-VP100,1.0,1.0,0.3,0.3,0.0,1.0,17474,17474,23024,23024,1,3598,0.3585854403938365,0.5376707575111761,0.353117721212526,0.926056,0.9208580000000001,0.942387,0.937493,0.9729921692525749,0.9709707725416471
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,2,1,APPA100-PTTP30-PV00-VP100,1.0,1.0,0.3,0.3,0.0,1.0,17474,17474,23024,23024,1,3598,0.3585854403938365,0.5376707196355113,0.353117721212526,0.933451,0.928559,0.942387,0.938827,0.9785904412851607,0.9774521331524171
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,2,2,APPA100-PTTP30-PV00-VP100,1.0,1.0,0.3,0.3,0.0,1.0,17474,17474,23024,23024,1,3598,0.3585854403938365,0.5376707196355113,0.353117721212526,0.93169,0.9267,0.942387,0.939589,0.9760239352089983,0.9740884279303853
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,2,3,APPA100-PTTP30-PV00-VP100,1.0,1.0,0.3,0.3,0.0,1.0,17474,17474,23024,23024,1,3598,0.3585854403938365,0.5376707196355113,0.353117721212526,0.9253520000000001,0.919661,0.934156,0.928439,0.9722524877569053,0.9697086322173707
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,3,1,APPA100-PTTP30-PV00-VP100,1.0,1.0,0.3,0.3,0.0,1.0,17474,17474,23024,23024,1,3598,0.3585854403938365,0.5376709090138355,0.353117721212526,0.9313379999999999,0.9264870000000001,0.938272,0.935065,0.9763752616962634,0.9752710323070299
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,3,2,APPA100-PTTP30-PV00-VP100,1.0,1.0,0.3,0.3,0.0,1.0,17474,17474,23024,23024,1,3598,0.3585854403938365,0.5376709090138355,0.353117721212526,0.929577,0.924409,0.938272,0.935102,0.9738103893138007,0.9716802736319193
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,3,3,APPA100-PTTP30-PV00-VP100,1.0,1.0,0.3,0.3,0.0,1.0,17474,17474,23024,23024,1,3598,0.3585854403938365,0.5376709090138355,0.353117721212526,0.9172539999999999,0.9117700000000001,0.934156,0.929983,0.9637440491888193,0.9613882067379527
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,1,1,APPA100-PTTP30-PV100-VP50,1.0,1.0,0.3,0.3,1.0,0.5,17474,17474,23024,23024,3598,1799,0.36535262369492727,0.5379023217509853,0.3606229598523998,0.95,0.945948,0.942387,0.939243,0.9959397110516809,0.9957567483070678
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,1,2,APPA100-PTTP30-PV100-VP50,1.0,1.0,0.3,0.3,1.0,0.5,17474,17474,23024,23024,3598,1799,0.36535262369492727,0.5379023217509853,0.3606229598523998,0.9496479999999999,0.9463590000000001,0.962963,0.960235,0.9948364563571089,0.9947527253348134
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,1,3,APPA100-PTTP30-PV100-VP50,1.0,1.0,0.3,0.3,1.0,0.5,17474,17474,23024,23024,3598,1799,0.36535262369492727,0.5379023217509853,0.3606229598523998,0.947183,0.943598,0.942387,0.938376,0.995189968910262,0.9949482754439372
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,2,1,APPA100-PTTP30-PV100-VP50,1.0,1.0,0.3,0.3,1.0,0.5,17474,17474,23024,23024,3598,1799,0.36535262369492727,0.5379022838753205,0.3606229598523998,0.940493,0.9360590000000001,0.938272,0.936047,0.9859729754380301,0.9853470445136157
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,2,2,APPA100-PTTP30-PV100-VP50,1.0,1.0,0.3,0.3,1.0,0.5,17474,17474,23024,23024,3598,1799,0.36535262369492727,0.5379022838753205,0.3606229598523998,0.95,0.9466889999999999,0.962963,0.960235,0.9952052060755706,0.9950996004629206
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,2,3,APPA100-PTTP30-PV100-VP50,1.0,1.0,0.3,0.3,1.0,0.5,17474,17474,23024,23024,3598,1799,0.36535262369492727,0.5379022838753205,0.3606229598523998,0.9482389999999999,0.9447220000000001,0.942387,0.938376,0.9962994911537664,0.9961334431335667
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,3,1,APPA100-PTTP30-PV100-VP50,1.0,1.0,0.3,0.3,1.0,0.5,17474,17474,23024,23024,3598,1799,0.36535262369492727,0.5379024732536447,0.3606229598523998,0.9496479999999999,0.9455079999999999,0.938272,0.935461,0.9955706891797964,0.9952935801738774
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,3,2,APPA100-PTTP30-PV100-VP50,1.0,1.0,0.3,0.3,1.0,0.5,17474,17474,23024,23024,3598,1799,0.36535262369492727,0.5379024732536447,0.3606229598523998,0.9492959999999999,0.946086,0.962963,0.960235,0.9944677066386471,0.994465765001561
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,3,3,APPA100-PTTP30-PV100-VP50,1.0,1.0,0.3,0.3,1.0,0.5,17474,17474,23024,23024,3598,1799,0.36535262369492727,0.5379024732536447,0.3606229598523998,0.947887,0.944294,0.942387,0.938376,0.9959296504059317,0.995682151522213
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,1,1,APPA100-PTTP30-PV50-VP100,1.0,1.0,0.3,0.3,0.5,1.0,17474,17474,23024,23024,1799,3598,0.36535262369492727,0.5379023217509853,0.3606229598523998,0.934859,0.9303619999999999,0.925926,0.920962,0.9800665287726983,0.979350069843649
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,1,2,APPA100-PTTP30-PV50-VP100,1.0,1.0,0.3,0.3,0.5,1.0,17474,17474,23024,23024,1799,3598,0.36535262369492727,0.5379023217509853,0.3606229598523998,0.93169,0.927028,0.9547329999999999,0.9517650000000001,0.9760239352089983,0.974433200784989
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,1,3,APPA100-PTTP30-PV50-VP100,1.0,1.0,0.3,0.3,0.5,1.0,17474,17474,23024,23024,1799,3598,0.36535262369492727,0.5379023217509853,0.3606229598523998,0.921479,0.916219,0.934156,0.9295990000000001,0.9681831888467798,0.9660793197727937
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,2,1,APPA100-PTTP30-PV50-VP100,1.0,1.0,0.3,0.3,0.5,1.0,17474,17474,23024,23024,1799,3598,0.36535262369492727,0.5379022838753205,0.3606229598523998,0.930634,0.925535,0.934156,0.930249,0.9756372179524947,0.9742689048915818
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,2,2,APPA100-PTTP30-PV50-VP100,1.0,1.0,0.3,0.3,0.5,1.0,17474,17474,23024,23024,1799,3598,0.36535262369492727,0.5379022838753205,0.3606229598523998,0.934507,0.929427,0.942387,0.939589,0.9789749805411192,0.9769548778526538
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,2,3,APPA100-PTTP30-PV50-VP100,1.0,1.0,0.3,0.3,0.5,1.0,17474,17474,23024,23024,1799,3598,0.36535262369492727,0.5379022838753205,0.3606229598523998,0.9302819999999999,0.924666,0.934156,0.929448,0.9774323595944778,0.9749860025791105
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,3,1,APPA100-PTTP30-PV50-VP100,1.0,1.0,0.3,0.3,0.5,1.0,17474,17474,23024,23024,1799,3598,0.36535262369492727,0.5379024732536447,0.3606229598523998,0.9359149999999999,0.9318089999999999,0.9300409999999999,0.926218,0.9811735943883515,0.9808732614089363
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,3,2,APPA100-PTTP30-PV50-VP100,1.0,1.0,0.3,0.3,0.5,1.0,17474,17474,23024,23024,1799,3598,0.36535262369492727,0.5379024732536447,0.3606229598523998,0.93662,0.932123,0.962963,0.9610179999999999,0.9811885264363168,0.9797887425356152
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,3,3,APPA100-PTTP30-PV50-VP100,1.0,1.0,0.3,0.3,0.5,1.0,17474,17474,23024,23024,1799,3598,0.36535262369492727,0.5379024732536447,0.3606229598523998,0.925,0.9196840000000001,0.950617,0.9463509999999999,0.9718826470090706,0.9697328838693828
