dataset,method,canonical_method,method_family,budget_strategy,edge_score_strategy,relation_channel_spec,graph_seed,training_seed,export_hash,run_id,success,status,failed_reason,traceback_path,model_name,schema_compatible,uses_weighted_superedges,official_sehgnn_unmodified,eligible_for_main_decision,cache_hygiene_pass,no_test_label_export_leakage,no_test_label_scoring_leakage,semantic_structural_storage_ratio,hgb_raw_file_byte_ratio,effective_total_byte_ratio,preprocessed_cache_byte_ratio,support_node_ratio,support_edge_ratio,total_node_ratio,total_edge_ratio,validation_micro_f1,validation_macro_f1,test_micro_f1,test_macro_f1,test_accuracy_if_single_label,native_full_test_micro_f1,native_full_test_macro_f1,export_full_test_micro_f1,export_full_test_macro_f1,recovery_vs_native_full_micro,recovery_vs_native_full_macro,mapping_bijective,split_disjoint,relation_order_matches_official,node_type_order_matches_official,schema_complete,stdout_path,stderr_path
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,H6-dir-APPA100-PT00-TP100-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT00-TP100-PVVP100,2,1,16597cf4d5000685bb04b3ec8f77cd32400b314d311e4882231df4790997655f,edc59762ceb5dc55,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.4876737901495706,0.5418570335458097,,,0.30003171582619725,0.4962849486154129,0.40871861604409065,0.4962849486154129,0.934156,0.93161,0.9507040000000001,0.946857,0.9507040000000001,0.953873,0.949979,0.953873,0.949979,0.9966777547954498,0.996713611564045,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PT00-TP100-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PT00-TP100-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,H6-dir-APPA100-PT00-TP100-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT00-TP100-PVVP100,2,2,16597cf4d5000685bb04b3ec8f77cd32400b314d311e4882231df4790997655f,0794ab89e278755f,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.4876737901495706,0.5418570335458097,,,0.30003171582619725,0.4962849486154129,0.40871861604409065,0.4962849486154129,0.962963,0.960235,0.9492959999999999,0.945886,0.9492959999999999,0.954577,0.951351,0.954577,0.951351,0.9944677066386471,0.9942555376511929,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PT00-TP100-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PT00-TP100-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,H6-dir-APPA100-PT00-TP100-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT00-TP100-PVVP100,2,3,16597cf4d5000685bb04b3ec8f77cd32400b314d311e4882231df4790997655f,18920522ba0244a6,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.4876737901495706,0.5418570335458097,,,0.30003171582619725,0.4962849486154129,0.40871861604409065,0.4962849486154129,0.942387,0.938376,0.948592,0.945121,0.948592,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.996670382585544,0.996554156574992,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PT00-TP100-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PT00-TP100-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,H6-dir-APPA100-PT00-TP100-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT00-TP100-PVVP100,3,1,cbed350c5fee79ca6d8aa074965024dee78494665c72953bc4dea747a45515c9,24a4f35e6d93caed,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.4876737901495706,0.5418570335458097,,,0.30003171582619725,0.4962849486154129,0.40871861604409065,0.4962849486154129,0.934156,0.93161,0.9507040000000001,0.946857,0.9507040000000001,0.953873,0.949979,0.953873,0.949979,0.9966777547954498,0.996713611564045,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PT00-TP100-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PT00-TP100-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,H6-dir-APPA100-PT00-TP100-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT00-TP100-PVVP100,3,2,cbed350c5fee79ca6d8aa074965024dee78494665c72953bc4dea747a45515c9,defed7612a6358e5,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.4876737901495706,0.5418570335458097,,,0.30003171582619725,0.4962849486154129,0.40871861604409065,0.4962849486154129,0.962963,0.960235,0.9492959999999999,0.945886,0.9492959999999999,0.954577,0.951351,0.954577,0.951351,0.9944677066386471,0.9942555376511929,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PT00-TP100-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PT00-TP100-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,H6-dir-APPA100-PT00-TP100-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT00-TP100-PVVP100,3,3,cbed350c5fee79ca6d8aa074965024dee78494665c72953bc4dea747a45515c9,83776952b2c955f8,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.4876737901495706,0.5418570335458097,,,0.30003171582619725,0.4962849486154129,0.40871861604409065,0.4962849486154129,0.942387,0.938376,0.948592,0.945121,0.948592,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.996670382585544,0.996554156574992,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PT00-TP100-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PT00-TP100-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,H6-dir-APPA100-PT50-TP20-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT50-TP20-PVVP100,1,1,69cf56e90775867ba449d6fd251219504f9f999efbe29cd6365e1daa64afc2fd,5c408275e39dfe29,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390648471076067,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.942387,0.939243,0.948592,0.9444469999999999,0.948592,0.953873,0.949979,0.953873,0.949979,0.9944636235641433,0.9941767133799799,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PT50-TP20-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PT50-TP20-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,H6-dir-APPA100-PT50-TP20-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT50-TP20-PVVP100,1,2,69cf56e90775867ba449d6fd251219504f9f999efbe29cd6365e1daa64afc2fd,ee565caec890d6dd,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390648471076067,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.962963,0.960235,0.9496479999999999,0.946302,0.9496479999999999,0.954577,0.951351,0.954577,0.951351,0.9948364563571089,0.9946928105399585,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PT50-TP20-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PT50-TP20-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,H6-dir-APPA100-PT50-TP20-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT50-TP20-PVVP100,1,3,69cf56e90775867ba449d6fd251219504f9f999efbe29cd6365e1daa64afc2fd,0f1cbc8b05b45016,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390648471076067,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.942387,0.938376,0.947535,0.9439799999999999,0.947535,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9955598096580969,0.9953510637512666,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PT50-TP20-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PT50-TP20-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,H6-dir-APPA100-PT50-TP20-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT50-TP20-PVVP100,2,1,614ae391cd1e52613d85ff1106f0403f28614f05ba9774c4bf6d82c690217475,01b769d0853c4a47,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.539064756206011,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.942387,0.939243,0.9482389999999999,0.94395,0.9482389999999999,0.953873,0.949979,0.953873,0.949979,0.9940935533346682,0.9936535439204445,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PT50-TP20-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PT50-TP20-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,H6-dir-APPA100-PT50-TP20-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT50-TP20-PVVP100,2,2,614ae391cd1e52613d85ff1106f0403f28614f05ba9774c4bf6d82c690217475,46ade8a3a87325ed,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.539064756206011,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.962963,0.960235,0.9496479999999999,0.946302,0.9496479999999999,0.954577,0.951351,0.954577,0.951351,0.9948364563571089,0.9946928105399585,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PT50-TP20-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PT50-TP20-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,H6-dir-APPA100-PT50-TP20-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT50-TP20-PVVP100,2,3,614ae391cd1e52613d85ff1106f0403f28614f05ba9774c4bf6d82c690217475,c58e7b0160b29532,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.539064756206011,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.942387,0.938376,0.9482389999999999,0.9447190000000001,0.9482389999999999,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9962994911537664,0.9961302798746086,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PT50-TP20-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PT50-TP20-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,H6-dir-APPA100-PT50-TP20-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT50-TP20-PVVP100,3,1,681972ba4c2233242ba7885826bc98567605489170799d77f3efb2873744d0b7,5a29e72e956c7a9c,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390650137605321,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.938272,0.935461,0.95,0.945921,0.95,0.953873,0.949979,0.953873,0.949979,0.9959397110516809,0.9957283266261675,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PT50-TP20-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PT50-TP20-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,H6-dir-APPA100-PT50-TP20-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT50-TP20-PVVP100,3,2,681972ba4c2233242ba7885826bc98567605489170799d77f3efb2873744d0b7,b0ae25a93c65e66b,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390650137605321,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.962963,0.960235,0.9496479999999999,0.946379,0.9496479999999999,0.954577,0.951351,0.954577,0.951351,0.9948364563571089,0.9947737480698502,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PT50-TP20-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PT50-TP20-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,H6-dir-APPA100-PT50-TP20-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT50-TP20-PVVP100,3,3,681972ba4c2233242ba7885826bc98567605489170799d77f3efb2873744d0b7,6ff8402c8a54b384,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390650137605321,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.942387,0.938376,0.947535,0.943962,0.947535,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9955598096580969,0.9953320841975182,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PT50-TP20-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PT50-TP20-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,H6-dir-APPA100-PT20-TP50-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT20-TP50-PVVP100,1,1,8d035fdacf347550b2a01238429c448461c8fd056ff34a16230863676c2d966a,b51b898eed99e34c,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390649531594682,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.942387,0.939243,0.9482389999999999,0.943947,0.9482389999999999,0.953873,0.949979,0.953873,0.949979,0.9940935533346682,0.9936503859559,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PT20-TP50-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PT20-TP50-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,H6-dir-APPA100-PT20-TP50-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT20-TP50-PVVP100,1,2,8d035fdacf347550b2a01238429c448461c8fd056ff34a16230863676c2d966a,2c74024349a36f09,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390649531594682,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.962963,0.960235,0.95,0.9467700000000001,0.95,0.954577,0.951351,0.954577,0.951351,0.9952052060755706,0.9951847425398198,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PT20-TP50-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PT20-TP50-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,H6-dir-APPA100-PT20-TP50-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT20-TP50-PVVP100,1,3,8d035fdacf347550b2a01238429c448461c8fd056ff34a16230863676c2d966a,f1c83fd38dbeae76,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390649531594682,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.942387,0.938376,0.948944,0.945364,0.948944,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9970402233333788,0.9968103805505969,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PT20-TP50-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PT20-TP50-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,H6-dir-APPA100-PT20-TP50-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT20-TP50-PVVP100,2,1,ab6cca3ff11047b608573d2c1501e1ac1454acffb29aed1b0cfdc8863c1a5059,fdab4989b029f339,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390648016568088,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.934156,0.93161,0.9482389999999999,0.944005,0.9482389999999999,0.953873,0.949979,0.953873,0.949979,0.9940935533346682,0.9937114399370933,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PT20-TP50-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PT20-TP50-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,H6-dir-APPA100-PT20-TP50-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT20-TP50-PVVP100,2,2,ab6cca3ff11047b608573d2c1501e1ac1454acffb29aed1b0cfdc8863c1a5059,886636257131251c,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390648016568088,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.962963,0.960235,0.9492959999999999,0.9459730000000001,0.9492959999999999,0.954577,0.951351,0.954577,0.951351,0.9944677066386471,0.9943469865486031,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PT20-TP50-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PT20-TP50-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,H6-dir-APPA100-PT20-TP50-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT20-TP50-PVVP100,2,3,ab6cca3ff11047b608573d2c1501e1ac1454acffb29aed1b0cfdc8863c1a5059,33db622ad92cb4f6,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390648016568088,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.942387,0.938376,0.9482389999999999,0.944727,0.9482389999999999,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9962994911537664,0.9961387152318301,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PT20-TP50-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PT20-TP50-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,H6-dir-APPA100-PT20-TP50-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT20-TP50-PVVP100,3,1,0d5678bfea04a1bc99c2f0ba1916cf444b7d800391aa6cb2dc36fc35da3f4516,1c7b974787bba0e9,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390648395324737,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.938272,0.935461,0.9492959999999999,0.9451139999999999,0.9492959999999999,0.953873,0.949979,0.953873,0.949979,0.995201667307912,0.9948788341637025,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PT20-TP50-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PT20-TP50-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,H6-dir-APPA100-PT20-TP50-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT20-TP50-PVVP100,3,2,0d5678bfea04a1bc99c2f0ba1916cf444b7d800391aa6cb2dc36fc35da3f4516,b4ca8afdaafd43c3,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390648395324737,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.962963,0.960235,0.9503520000000001,0.94699,0.9503520000000001,0.954577,0.951351,0.954577,0.951351,0.9955739557940324,0.9954159926252246,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PT20-TP50-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PT20-TP50-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,H6-dir-APPA100-PT20-TP50-PVVP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PT20-TP50-PVVP100,3,3,0d5678bfea04a1bc99c2f0ba1916cf444b7d800391aa6cb2dc36fc35da3f4516,aa70551295736ea1,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.401013948376704,0.5390648395324737,,,0.30003171582619725,0.40017364734561667,0.40871861604409065,0.40017364734561667,0.942387,0.938376,0.947887,0.944395,0.947887,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9959296504059317,0.9957886479071352,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PT20-TP50-PVVP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PT20-TP50-PVVP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP00,1,1,15390dc81ad9414ccbaba79258cc9d0640e5de006047d8e5d2549180dd1a48ca,6e106a3f59876aa7,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707575111761,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.938272,0.935411,0.9496479999999999,0.945433,0.9496479999999999,0.953873,0.949979,0.953873,0.949979,0.9955706891797964,0.9952146310602655,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP00\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP00\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP00,1,2,15390dc81ad9414ccbaba79258cc9d0640e5de006047d8e5d2549180dd1a48ca,4e4cf44210314480,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707575111761,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.958848,0.955401,0.953521,0.9500069999999999,0.953521,0.954577,0.951351,0.954577,0.951351,0.9988937508446148,0.9985872722055267,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP00\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP00\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP00,1,3,15390dc81ad9414ccbaba79258cc9d0640e5de006047d8e5d2549180dd1a48ca,c3990cf14d28e90a,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707575111761,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.942387,0.938376,0.9464790000000001,0.942588,0.9464790000000001,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9944502874145925,0.9938833115947149,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP00\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP00\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP00,2,1,5f7991add968b5998d0b48444b5d539328fd67ee7938a0e603f93b457e729f80,a63bcfcb2b47efa5,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707196355113,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.946502,0.944787,0.939789,0.93541,0.939789,0.953873,0.949979,0.953873,0.949979,0.9852349316942612,0.9846638715171598,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP00\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP00\stderr.log
